0,0,7,0,8,9,19,15,0060719F
0,0,4,10,9,18,8,25,0060808F
0,0,7,12,5,20,19,27,0061019F
0,0,4,12,9,11,8,27,0061608F
0,0,7,0,5,19,19,15,0061619F
0,0,4,0,9,20,8,15,0061708F
0,0,7,12,7,20,19,27,0061919F
0,0,4,12,9,10,8,27,0062008F
0,0,7,10,7,8,19,25,0062019F
0,0,7,9,5,11,19,24,0063019F
0,0,7,0,5,20,19,15,0063419F
0,0,7,19,5,18,19,34,0063719F
0,0,4,9,9,20,8,24,0063908F
0,0,7,12,6,19,19,27,0064219F
0,0,7,10,5,20,19,25,0064319F
0,0,4,6,9,14,8,21,0064408F
0,0,4,9,9,20,8,24,0064508F
0,0,7,9,5,20,19,24,0064719F
0,0,4,0,9,10,8,15,0065408F
0,0,7,0,9,18,19,15,0065419F
0,0,4,10,9,17,8,25,0065508F
0,0,7,16,8,13,19,31,0065519F
0,0,7,0,5,17,19,15,0066019F
0,0,4,16,9,16,8,31,0066408F
0,0,7,0,5,6,19,15,0066419F
0,0,7,0,8,15,19,15,0066519F
0,0,7,0,5,20,19,15,0066819F
0,0,4,9,9,14,8,24,0067008F
0,0,4,0,9,20,8,15,0067108F
0,0,7,12,6,20,19,27,0067119F
0,0,7,0,5,19,19,15,0067419F
